time,ControlsOut.LowestCell,ControlsOut.VL_est,CellVoltages.MinVoltage,ControlsIn.TS_cell_low,ControlsOut.VOC,ControlsOut.Pedal,ControlsIn.TS_current,ControlsOut.TS_current,ControlsOut.TS_voltage,Energy_used kWh,ControlsOut.SoC
38.5141,3.9340982,3.9335394,,,3.9371576,0.0,,-1.996,567.85004,-0.088960975,0.81848925
38.5141,,,,3.934,,,-1.996,,,,
38.5171,3.9341285,3.9335508,,,3.9371576,0.0,,-2.032,567.85004,-0.0889597,0.81848925
38.5171,,,,3.934,,,-2.032,,,,
38.5211,3.9341586,3.9335747,,,3.9371576,0.0,,-2.101,568.062,-0.088958375,0.81848925
38.5211,,,,3.934,,,-2.101,,,,
38.5251,3.9341872,3.9335945,,,3.9371576,0.0,,-2.101,567.807,-0.08895705,0.81848925
38.5251,,,,3.934,,,-2.101,,,,
38.5291,3.9342098,3.933558,,,3.9371576,0.0,,-1.8470001,567.72205,-0.08895589,0.81848925
38.5291,,,,3.934,,,-1.8470001,,,,
38.5331,,,,3.934,,,-1.996,,,,
38.5331,3.934234,3.9335587,,,3.9371576,0.0,,-1.996,567.935,-0.08895463,0.81848925
38.5371,,,,3.934,,,-1.9770001,,,,
38.5371,3.9342566,3.9335554,,,3.9371576,0.0,,-1.9770001,567.637,-0.08895338,0.81848925
38.5411,,,,3.934,,,-2.0870001,,,,
38.5411,3.93428,3.9335754,,,3.9371576,0.0,,-2.0870001,567.892,-0.08895207,0.81848925
38.5451,,,,3.934,,,-2.4050002,,,,
38.5451,3.9343076,3.9336584,,,3.9371576,0.0,,-2.4050002,568.062,-0.08895055,0.81848925
38.5491,,,,3.934,,,-2.0990002,,,,
38.5491,3.9343286,3.9336638,,,3.9371576,0.0,,-2.0990002,568.01904,-0.088949226,0.81848925
38.5531,,,,3.934,,,-1.8540001,,,,
38.5531,3.9343443,3.9336174,,,3.9371576,0.0,,-1.8540001,567.637,-0.088948056,0.81848925
38.5571,3.9343565,3.9335458,,,3.9371576,0.0,,-1.697,568.14703,-0.08894698,0.81848925
38.5571,,,,3.934,,,-1.697,,,,
38.5611,3.9343708,3.933517,,,3.9371576,0.0,,-1.8440001,567.892,-0.08894582,0.81848925
38.5611,,,,3.934,,,-1.8440001,,,,
38.5651,3.9343843,3.933493,,,3.9371576,0.0,,-1.8440001,567.97705,-0.08894466,0.81848925
38.5661,,,,3.934,,,-1.8440001,,,,
38.5691,3.9343996,3.9335017,,,3.9371576,0.0,,-1.983,567.68005,-0.0889434,0.81848925
38.5691,,,,3.934,,,-1.983,,,,
38.5731,3.9344134,3.9335017,,,3.9371576,0.0,,-1.9470001,568.189,-0.08894218,0.81848925
38.5731,,,,3.934,,,-1.9470001,,,,
38.5771,,,,3.934,,,-1.9860001,,,,
38.5771,3.9344273,3.9335098,,,3.9371576,0.0,,-1.9860001,567.85004,-0.088940926,0.81848925
38.5811,,,,3.934,,,-1.8440001,,,,
38.5811,3.934438,3.933487,,,3.9371576,0.0,,-1.8440001,567.765,-0.08893976,0.81848925
38.5851,3.9344482,3.9334705,,,3.9371576,0.0,,-1.8570001,568.062,-0.088938594,0.81848925
38.5851,,,,3.934,,,-1.8570001,,,,
38.5891,3.93446,3.9334786,,,3.9371576,0.0,,-1.9610001,567.935,-0.08893736,0.81848925
38.5891,,,,3.934,,,-1.9610001,,,,
38.5931,3.9344723,3.9335005,,,3.9371576,0.0,,-2.0340002,567.85004,-0.088936076,0.81848925
38.5931,,,,3.934,,,-2.0340002,,,,
38.5971,,,,3.934,,,-2.0340002,,,,
38.5971,3.934484,3.933519,,,3.9371576,0.0,,-2.0340002,568.14703,-0.0889348,0.81848925
38.6011,3.9344978,3.9335673,,,3.9371576,0.0,,-2.194,567.97705,-0.088933416,0.81848925
38.6011,,,,3.934,,,-2.194,,,,
38.6051,3.934508,3.9335723,,,3.9371576,0.0,,-2.0240002,567.807,-0.088932134,0.81848925
38.6051,,,,3.934,,,-2.0240002,,,,
38.6091,3.9345117,3.9335017,,,3.9371576,0.0,,-1.6650001,567.97705,-0.08893108,0.81848925
38.6091,,,,3.934,,,-1.6650001,,,,
38.6141,,,,3.934,,,-1.7950001,,,,
38.6141,3.9345171,3.93347,,,3.9371576,0.0,,-1.7950001,568.14703,-0.08892996,0.81848925
38.6171,3.9345236,3.933457,,,3.9371576,0.0,,-1.8590001,567.765,-0.08892879,0.81848925
38.6181,,,,3.934,,,-1.8590001,,,,
38.6211,,,,3.934,,,-1.8560001,,,,
38.6211,3.9345295,3.9334455,,,3.9371576,0.0,,-1.8560001,567.85004,-0.08892761,0.81848925
38.6251,,,,3.934,,,-1.8470001,,,,
38.6251,3.934535,3.933434,,,3.9371576,0.0,,-1.8470001,567.97705,-0.08892645,0.81848925
38.6291,,,,3.934,,,-1.9740001,,,,
38.6291,3.9345427,3.933451,,,3.9371576,0.0,,-1.9740001,567.935,-0.088925205,0.81848925
38.6331,,,,3.934,,,-1.8130001,,,,
38.6331,3.934547,3.9334314,,,3.9371576,0.0,,-1.8130001,568.14703,-0.088924065,0.81848925
38.6371,3.93455,3.933402,,,3.9371576,0.0,,-1.7500001,568.104,-0.08892296,0.81848925
38.6371,,,,3.934,,,-1.7500001,,,,
38.6411,3.9345531,3.9333801,,,3.9371576,0.0,,-1.7630001,567.765,-0.08892185,0.81848925
38.6411,,,,3.934,,,-1.7630001,,,,
38.6451,,,,3.934,,,-1.9330001,,,,
38.6451,3.934559,3.9333973,,,3.9371576,0.0,,-1.9330001,568.062,-0.08892064,0.81848925
38.6491,3.9345694,3.9334662,,,3.9371576,0.0,,-2.1950002,567.935,-0.08891925,0.81848925
38.6501,,,,3.934,,,-2.1950002,,,,
38.6531,3.9345746,3.9334717,,,3.9371576,0.0,,-1.945,567.935,-0.08891802,0.81848925
38.6531,,,,3.934,,,-1.945,,,,
38.6571,,,,3.934,,,-1.8980001,,,,
38.6571,3.934579,3.9334664,,,3.9371576,0.0,,-1.8980001,567.935,-0.08891682,0.81848925
38.6611,3.934583,3.933462,,,3.9371576,0.0,,-1.8980001,567.935,-0.08891562,0.81848925
38.6611,,,,3.934,,,-1.8980001,,,,
38.6651,3.9345837,3.9334202,,,3.9371576,0.0,,-1.715,568.01904,-0.08891454,0.81848925
38.6661,,,,3.934,,,-1.715,,,,
38.6691,3.9345846,3.9333909,,,3.9371576,0.0,,-1.741,567.97705,-0.08891344,0.81848925
38.6691,,,,3.934,,,-1.741,,,,
38.6731,,,,3.934,,,-1.769,,,,
38.6731,3.934586,3.9333723,,,3.9371576,0.0,,-1.769,568.062,-0.08891232,0.81848925
38.6771,3.9345875,3.9333568,,,3.9371576,0.0,,-1.769,568.062,-0.088911206,0.81848925
38.6771,,,,3.934,,,-1.769,,,,
38.6821,3.934589,3.933344,,,3.9371576,0.0,,-1.769,568.062,-0.08891009,0.81848925
38.6821,,,,3.934,,,-1.769,,,,
38.6851,3.9345908,3.933342,,,3.9371576,0.0,,-1.812,567.892,-0.08890894,0.81848925
38.6851,,,,3.934,,,-1.812,,,,
38.6891,,,,3.934,,,-1.751,,,,
38.6891,3.9345918,3.9333277,,,3.9371576,0.0,,-1.751,567.892,-0.08890784,0.81848925
38.6931,3.9345927,3.9333167,,,3.9371576,0.0,,-1.756,567.68005,-0.08890673,0.81848925
38.6931,,,,3.934,,,-1.756,,,,
38.6971,3.9345927,3.9332972,,,3.9371576,0.0,,-1.705,567.935,-0.088905655,0.81848925
38.6971,,,,3.934,,,-1.705,,,,
38.7011,,,,3.9343998,,,-1.71,,,,
38.7011,3.9345927,3.9340723,,,3.9368804,0.0,,-1.71,567.935,-0.08890458,0.8180725
38.7037,,,3.9344,,,,,,,,
38.7051,3.9345927,3.9340723,,,3.9368804,0.0,,-1.71,567.935,-0.0889035,0.8180725
38.7051,,,,3.9343998,,,-1.71,,,,
38.7091,3.934598,3.9341345,,,3.9368804,0.0,,-2.009,568.359,-0.088902235,0.8180725
38.7091,,,,3.9343998,,,-2.009,,,,
38.7141,3.934596,3.9341047,,,3.9368804,0.0,,-1.616,567.97705,-0.088901214,0.8180725
38.7141,,,,3.9343998,,,-1.616,,,,
38.7171,3.9345944,3.9340796,,,3.9368804,0.0,,-1.616,567.97705,-0.08890019,0.8180725
38.7171,,,,3.9343998,,,-1.616,,,,
38.7211,3.9345932,3.9340658,,,3.9368804,0.0,,-1.649,567.97705,-0.08889915,0.8180725
38.7211,,,,3.9343998,,,-1.649,,,,
38.7251,3.9345934,3.934069,,,3.9368804,0.0,,-1.72,568.27405,-0.08889807,0.8180725
38.7251,,,,3.9343998,,,-1.72,,,,
38.7291,3.9345946,3.9340825,,,3.9368804,0.0,,-1.7720001,568.27405,-0.08889695,0.8180725
38.7291,,,,3.9343998,,,-1.7720001,,,,
38.7331,,,,3.9343998,,,-1.5000001,,,,
38.7331,3.934591,3.934037,,,3.9368804,0.0,,-1.5000001,567.97705,-0.088896014,0.8180725
38.7371,3.9345903,3.934032,,,3.9368804,0.0,,-1.6580001,568.189,-0.08889496,0.8180725
38.7371,,,,3.9343998,,,-1.6580001,,,,
38.7411,3.9345908,3.9340422,,,3.9368804,0.0,,-1.7270001,568.189,-0.08889387,0.8180725
38.7411,,,,3.9343998,,,-1.7270001,,,,
38.7451,3.9345913,3.9340508,,,3.9368804,0.0,,-1.7270001,568.104,-0.08889278,0.8180725
38.7451,,,,3.9343998,,,-1.7270001,,,,
38.7491,,,,3.9343998,,,-1.6710001,,,,
38.7491,3.9345908,3.9340463,,,3.9368804,0.0,,-1.6710001,568.27405,-0.08889172,0.8180725
38.7531,3.934589,3.9340246,,,3.9368804,0.0,,-1.585,568.27405,-0.08889072,0.8180725
38.7531,,,,3.9343998,,,-1.585,,,,
38.7571,3.9345865,3.9340003,,,3.9368804,0.0,,-1.5550001,568.14703,-0.08888974,0.8180725
38.7571,,,,3.9343998,,,-1.5550001,,,,
38.7611,,,,3.9343998,,,-1.881,,,,
38.7611,3.9345899,3.934048,,,3.9368804,0.0,,-1.881,567.935,-0.08888855,0.8180725
38.7661,3.93459,3.934053,,,3.9368804,0.0,,-1.7140001,568.01904,-0.08888747,0.8180725
38.7661,,,,3.9343998,,,-1.7140001,,,,
38.7691,,,,3.9343998,,,-1.5960001,,,,
38.7691,3.9345882,3.9340324,,,3.9368804,0.004474273,,-1.5960001,568.14703,-0.08888646,0.8180725
38.7731,3.9345868,3.9340174,,,3.9368804,0.006741573,,-1.6060001,567.97705,-0.08888545,0.8180725
38.7731,,,,3.9343998,,,-1.6060001,,,,
38.7771,3.9345782,3.9339206,,,3.9368804,0.020224718,,-1.202,568.01904,-0.0888847,0.8180725
38.7771,,,,3.9343998,,,-1.202,,,,
38.7811,,,,3.9343998,,,-0.38300002,,,,
38.7811,3.934556,3.9336693,,,3.9368804,0.026966292,,-0.38300002,567.97705,-0.08888446,0.8180725
38.7851,3.9345047,3.9330997,,,3.9368804,0.03820225,,1.3460001,568.062,-0.08888531,0.8180725
38.7851,,,,3.9343998,,,1.3460001,,,,
38.7891,,,,3.9343998,,,3.176,,,,
38.7891,3.9344244,3.9322438,,,3.9368804,0.047191013,,3.176,567.59503,-0.08888731,0.8180725
38.7931,3.934312,3.9310992,,,3.9368804,0.056179777,,5.2460003,567.17004,-0.08889061,0.8180725
38.7931,,,,3.9343998,,,5.2460003,,,,
38.7971,,,,3.9343998,,,7.6590004,,,,
38.7971,3.9341636,3.9296427,,,3.9368804,0.06935123,,7.6590004,566.958,-0.08889543,0.8180725
38.8011,3.9339817,3.9279392,,,3.9368804,0.06935123,,10.009001,566.619,-0.08890173,0.8180725
38.8011,,,,3.9343998,,,10.009001,,,,
38.8051,3.9337726,3.9260852,,,3.9368804,0.06966292,,12.094001,565.939,-0.08890933,0.8180725
38.8051,,,,3.9343998,,,12.094001,,,,
38.8091,3.9335647,3.924429,,,3.9368804,0.0738255,,12.629001,565.77,-0.08891726,0.8180725
38.8091,,,,3.9343998,,,12.629001,,,,
38.8141,3.9333673,3.9230487,,,3.9368804,0.0738255,,12.629001,565.60004,-0.08892519,0.8180725
38.8141,,,,3.9343998,,,12.629001,,,,
38.8171,3.9331698,3.9217815,,,3.9368804,0.0738255,,13.190001,565.72705,-0.088933475,0.8180725
38.8171,,,,3.9343998,,,13.190001,,,,
38.8211,3.9329739,3.9206235,,,3.9368804,0.07606264,,13.68,565.557,-0.088942066,0.8180725
38.8211,,,,3.9343998,,,13.68,,,,
38.8251,,,,3.9343998,,,13.68,,,,
38.8251,3.9327877,3.9196587,,,3.9368804,0.08053691,,13.68,565.812,-0.08895066,0.8180725
38.8291,,,,3.9343998,,,14.003,,,,
38.8291,3.9326053,3.9187872,,,3.9368804,0.083146065,,14.003,565.77,-0.08895945,0.8180725
38.8331,3.9324105,3.9178028,,,3.9368804,0.08764045,,15.242001,565.642,-0.08896902,0.8180725
38.8331,,,,3.9343998,,,15.242001,,,,
38.8371,,,,3.9343998,,,15.242001,,,,
38.8371,3.9322252,3.9169827,,,3.9368804,0.094382025,,15.242001,565.642,-0.088978596,0.8180725
38.8411,3.932038,3.9161649,,,3.9368804,0.09619687,,15.886001,565.515,-0.088988565,0.8180725
38.8411,,,,3.9343998,,,15.886001,,,,
38.8451,3.9318445,3.915292,,,3.9368804,0.10067114,,16.805,565.218,-0.08899911,0.8180725
38.8451,,,,3.9343998,,,16.805,,,,
38.8491,3.93163,3.914197,,,3.9368804,0.10514542,,18.570002,565.09,-0.08901076,0.8180725
38.8501,,,,3.9343998,,,18.570002,,,,
38.8531,,,,3.9343998,,,19.077002,,,,
38.8531,3.9314172,3.9131787,,,3.9368804,0.10738255,,19.077002,564.87805,-0.08902272,0.8180725
38.8571,,,,3.9343998,,,20.056002,,,,
38.8571,3.9311981,3.912126,,,3.9368804,0.111856826,,20.056002,564.793,-0.089035295,0.8180725
38.8611,3.930978,3.9111056,,,3.9368804,0.11409396,,20.744001,564.87805,-0.0890483,0.8180725
38.8611,,,,3.9343998,,,20.744001,,,,
38.8661,,,,3.9343998,,,21.128,,,,
38.8661,3.9307623,3.9101753,,,3.9368804,0.12080537,,21.128,564.411,-0.08906154,0.8180725
38.8691,3.9305446,3.9092462,,,3.9368804,0.12751678,,21.866001,564.284,-0.08907524,0.8180725
38.8691,,,,3.9343998,,,21.866001,,,,
38.8741,3.9303298,3.908377,,,3.9368804,0.13422818,,22.322,564.539,-0.08908922,0.8180725
38.8741,,,,3.9343998,,,22.322,,,,
38.8771,3.9301257,3.9076526,,,3.9368804,0.14157303,,22.322,564.539,-0.08910321,0.8180725
38.8771,,,,3.9343998,,,22.322,,,,
38.8821,3.9299319,3.9070492,,,3.9368804,0.15730338,,22.322,564.539,-0.08911719,0.8180725
38.8821,,,,3.9343998,,,22.322,,,,
38.8851,,,,3.9343998,,,27.27,,,,
38.8851,3.9296618,3.9055152,,,3.9368804,0.17303371,,27.27,563.817,-0.08913426,0.8180725
38.8891,3.9293795,3.9039268,,,3.9368804,0.18876405,,28.758001,563.47705,-0.089152254,0.8180725
38.8891,,,,3.9343998,,,28.758001,,,,
38.8931,,,,3.9343998,,,32.195,,,,
38.8931,3.9290516,3.9018872,,,3.9368804,0.20674157,,32.195,563.01,-0.08917237,0.8180725
38.8971,,,,3.9343998,,,37.193,,,,
38.8971,3.9286532,3.899146,,,3.9368804,0.22921348,,37.193,562.20404,-0.08919559,0.8180725
38.9011,,,,3.9378998,,,37.193,,,,
38.9011,3.9378998,3.889271,,,3.9368215,0.24719101,,37.193,561.864,-0.08921878,0.817984
38.9025,,,3.9379,,,,,,,,
38.9051,3.9354508,3.889271,,,3.9368215,0.26292136,,37.193,561.864,-0.089241974,0.817984
38.9051,,,,3.9378998,,,37.193,,,,
38.9091,,,,3.9378998,,,48.216003,,,,
38.9091,3.9329329,3.886974,,,3.9368215,0.27865168,,48.216003,560.166,-0.089271955,0.817984
38.9141,,,,3.9378998,,,53.322002,,,,
38.9141,3.930452,3.883996,,,3.9368215,0.28764045,,53.322002,559.317,-0.08930506,0.817984
38.9171,3.9280386,3.8808331,,,3.9368215,0.29438204,,56.592003,558.935,-0.08934017,0.817984
38.9171,,,,3.9378998,,,56.592003,,,,
38.9211,3.925686,3.8774786,,,3.9368215,0.29082775,,60.042004,558.51105,-0.089377396,0.817984
38.9211,,,,3.9378998,,,60.042004,,,,
38.9251,,,,3.9378998,,,62.237003,,,,
38.9251,3.9234128,3.8742259,,,3.9368215,0.2885906,,62.237003,558.171,-0.08941595,0.817984
38.9291,3.9212525,3.8715055,,,3.9368215,0.28635347,,62.284004,557.70404,-0.08945451,0.817984
38.9291,,,,3.9378998,,,62.284004,,,,
38.9331,3.9192033,3.869276,,,3.9368215,0.27740493,,62.105003,557.874,-0.08949297,0.817984
38.9331,,,,3.9378998,,,62.105003,,,,
38.9371,,,,3.9378998,,,62.105003,,,,
38.9371,3.9172566,3.8674183,,,3.9368215,0.27293065,,62.105003,558.00104,-0.08953144,0.817984
38.9411,3.9154222,3.86605,,,3.9368215,0.26398212,,61.242004,558.171,-0.08956938,0.817984
38.9411,,,,3.9378998,,,61.242004,,,,
38.9451,3.9137173,3.8653617,,,3.9368215,0.26174498,,59.073,558.596,-0.08960601,0.817984
38.9451,,,,3.9378998,,,59.073,,,,
38.9491,3.912116,3.8650115,,,3.9368215,0.26292136,,58.001003,558.55304,-0.08964197,0.817984
38.9501,,,,3.9378998,,,58.001003,,,,
38.9531,3.910619,3.865007,,,3.9368215,0.26398212,,56.622,558.85004,-0.089677095,0.817984
38.9531,,,,3.9378998,,,56.622,,,,
38.9571,3.9092128,3.8651977,,,3.9368215,0.26516855,,55.689003,558.85004,-0.08971164,0.817984
38.9571,,,,3.9378998,,,55.689003,,,,
38.9611,3.9078684,3.865252,,,3.9368215,0.26516855,,56.191,559.10504,-0.08974651,0.817984
38.9611,,,,3.9378998,,,56.191,,,,
38.9661,,,,3.9378998,,,56.822002,,,,
38.9661,3.9065802,3.865166,,,3.9368215,0.26516855,,56.822002,558.638,-0.089781746,0.817984
38.9691,3.905351,3.865028,,,3.9368215,0.26741573,,57.140003,558.68005,-0.089817174,0.817984
38.9691,,,,3.9378998,,,57.140003,,,,
38.9731,3.9041872,3.8649616,,,3.9368215,0.26741573,,56.906002,558.426,-0.08985245,0.817984
38.9731,,,,3.9378998,,,56.906002,,,,
38.9771,3.9030843,3.8649397,,,3.9368215,0.26845637,,56.746002,558.596,-0.089887634,0.817984
38.9771,,,,3.9378998,,,56.746002,,,,
38.9811,3.902035,3.8649018,,,3.9368215,0.26292136,,56.840004,558.596,-0.089922875,0.817984
38.9811,,,,3.9378998,,,56.840004,,,,
38.9851,3.9010382,3.864871,,,3.9368215,0.26398212,,56.836002,558.55304,-0.08995811,0.817984
38.9851,,,,3.9378998,,,56.836002,,,,
38.9891,3.9000912,3.8648453,,,3.9368215,0.25617978,,56.836002,558.68005,-0.08999336,0.817984
38.9891,,,,3.9378998,,,56.836002,,,,
38.9931,3.8991988,3.8649106,,,3.9368215,0.2572707,,56.420002,558.80804,-0.09002835,0.817984
38.9931,,,,3.9378998,,,56.420002,,,,
38.9971,,,,3.9378998,,,56.468002,,,,
38.9971,3.8983502,3.864955,,,3.9368215,0.2539326,,56.468002,558.638,-0.09006336,0.817984
39.0011,,,,3.9378998,,,54.81,,,,
39.0011,3.8975728,3.8653374,,,3.9368215,0.2539326,,54.81,558.978,-0.090097375,0.817984
39.0051,3.8968303,3.8656096,,,3.9368215,0.25503355,,55.033,558.935,-0.09013152,0.817984
39.0051,,,,3.9378998,,,55.033,,,,
39.0091,3.8961315,3.865913,,,3.9368215,0.25617978,,54.667004,559.10504,-0.09016545,0.817984
39.0091,,,,3.9378998,,,54.667004,,,,
39.0141,3.8954659,3.8661454,,,3.9368215,0.25842696,,54.764004,558.935,-0.090199426,0.817984
39.0141,,,,3.9378998,,,54.764004,,,,
39.0171,,,,3.9378998,,,55.236004,,,,
39.0171,3.8948252,3.8662407,,,3.9368215,0.25842696,,55.236004,558.85004,-0.09023369,0.817984
39.0211,3.8942068,3.8662004,,,3.9368215,0.25950783,,55.811,558.935,-0.090268314,0.817984
39.0211,,,,3.9378998,,,55.811,,,,
39.0251,3.8936136,3.866099,,,3.9368215,0.25950783,,56.136,558.765,-0.09030314,0.817984
39.0251,,,,3.9378998,,,56.136,,,,
39.0291,3.8930528,3.8660474,,,3.9368215,0.25617978,,55.979004,558.723,-0.09033786,0.817984
39.0298,,,,3.9378998,,,55.979004,,,,
39.0338,3.8925216,3.8660245,,,3.9368215,0.2572707,,55.882004,558.723,-0.09037252,0.817984
39.0338,,,,3.9378998,,,55.882004,,,,
39.0378,3.8920343,3.8662136,,,3.9368215,0.2527964,,54.883003,558.723,-0.09040655,0.817984
39.0378,,,,3.9378998,,,54.883003,,,,
39.0418,,,,3.9378998,,,54.883003,,,,
39.0418,3.8915715,3.8663712,,,3.9368215,0.24494383,,54.883003,558.893,-0.0904406,0.817984
39.0458,,,,3.9378998,,,54.984,,,,
39.0458,3.89113,3.8664813,,,3.9368215,0.24161074,,54.984,558.893,-0.0904747,0.817984
39.0498,3.8907285,3.8667874,,,3.9368215,0.24161074,,53.956,559.14703,-0.09050819,0.817984
39.0498,,,,3.9378998,,,53.956,,,,
39.0538,3.8903804,3.8674443,,,3.9368215,0.24044944,,52.028004,559.445,-0.0905405,0.817984
39.0538,,,,3.9378998,,,52.028004,,,,
39.0578,3.890053,3.8680294,,,3.9368215,0.23820224,,51.846,559.40204,-0.090572685,0.817984
39.0578,,,,3.9378998,,,51.846,,,,
39.0618,3.8897405,3.8685002,,,3.9368215,0.24044944,,51.927002,559.40204,-0.09060493,0.817984
39.0618,,,,3.9378998,,,51.927002,,,,
39.0668,3.8894436,3.8688924,,,3.9368215,0.24044944,,51.927002,559.40204,-0.09063718,0.817984
39.0668,,,,3.9378998,,,51.927002,,,,
39.0698,,,,3.9378998,,,51.358,,,,
39.0698,3.8891716,3.8693378,,,3.9368215,0.23820224,,51.358,559.275,-0.09066905,0.817984
39.0738,3.8889012,3.8695662,,,3.9368215,0.23820224,,52.043003,559.275,-0.09070136,0.817984
39.0738,,,,3.9378998,,,52.043003,,,,
39.0778,3.8886442,3.8697567,,,3.9368215,0.24044944,,52.043003,559.275,-0.09073366,0.817984
39.0778,,,,3.9378998,,,52.043003,,,,
39.0818,3.8884,3.8699152,,,3.9368215,0.23820224,,52.043003,559.275,-0.09076597,0.817984
39.0818,,,,3.9378998,,,52.043003,,,,
39.0858,3.8881698,3.8700662,,,3.9368215,0.23820224,,51.954002,559.487,-0.09079823,0.817984
39.0858,,,,3.9378998,,,51.954002,,,,
39.0898,3.887958,3.8702765,,,3.9368215,0.23266219,,51.548004,559.487,-0.090830244,0.817984
39.0898,,,,3.9378998,,,51.548004,,,,
39.0938,3.8877568,3.8704517,,,3.9368215,0.22595078,,51.548004,559.742,-0.090862274,0.817984
39.0938,,,,3.9378998,,,51.548004,,,,
39.0978,,,,3.9378998,,,50.784004,,,,
39.0978,3.887579,3.8707569,,,3.9368215,0.2147651,,50.784004,559.52905,-0.09089381,0.817984
39.1018,3.909,3.8935175,,,3.9377995,0.2080537,,49.579002,559.52905,-0.09092461,0.8194539
39.1018,,,,3.909,,,49.579002,,,,
39.1027,,,3.909,,,,,,,,
39.1058,3.90697,3.8935175,,,3.9377995,0.20134228,,49.579002,559.52905,-0.09095541,0.8194539
39.1058,,,,3.909,,,49.579002,,,,
39.1098,,,,3.909,,,44.788002,,,,
39.1098,3.905125,3.8945158,,,3.9377995,0.2,,44.788002,560.421,-0.09098327,0.8194539
39.1148,3.9033947,3.89562,,,3.9377995,0.19910514,,43.481003,560.421,-0.09101032,0.8194539
39.1148,,,,3.909,,,43.481003,,,,
39.1178,3.9017627,3.8966808,,,3.9377995,0.196868,,42.806004,560.718,-0.09103696,0.8194539
39.1178,,,,3.909,,,42.806004,,,,
39.1218,3.9002175,3.8976266,,,3.9377995,0.1977528,,42.510002,560.76105,-0.091063425,0.8194539
39.1218,,,,3.909,,,42.510002,,,,
39.1258,,,,3.909,,,42.324,,,,
39.1258,3.8987527,3.8984535,,,3.9377995,0.19910514,,42.324,561.10004,-0.09108978,0.8194539
39.1298,3.8973613,3.8991425,,,3.9377995,0.19910514,,42.324,561.10004,-0.09111614,0.8194539
39.1298,,,,3.909,,,42.324,,,,
39.1338,3.896032,3.8996303,,,3.9377995,0.19910514,,42.738003,561.05804,-0.09114275,0.8194539
39.1338,,,,3.909,,,42.738003,,,,
39.1378,,,,3.909,,,42.735,,,,
39.1378,3.8947694,3.9000375,,,3.9377995,0.1977528,,42.735,560.50604,-0.091169335,0.8194539
39.1418,3.89357,3.9003768,,,3.9377995,0.196868,,42.735,560.50604,-0.09119592,0.8194539
39.1418,,,,3.909,,,42.735,,,,
39.1458,3.8924332,3.9006934,,,3.9377995,0.19463088,,42.572002,560.718,-0.09122242,0.8194539
39.1458,,,,3.909,,,42.572002,,,,
39.1498,,,,3.909,,,42.124,,,,
39.1498,3.891361,3.9010506,,,3.9377995,0.19239374,,42.124,560.718,-0.09124863,0.8194539
39.1538,3.8903496,3.9014332,,,3.9377995,0.1901566,,41.716003,560.93005,-0.091274604,0.8194539
39.1538,,,,3.909,,,41.716003,,,,
39.1578,,,,3.909,,,41.443,,,,
39.1578,3.8893936,3.901809,,,3.9377995,0.18791947,,41.443,560.84503,-0.091300406,0.8194539
39.1618,3.8884962,3.9022512,,,3.9377995,0.18791947,,40.823,560.84503,-0.09132582,0.8194539
39.1618,,,,3.909,,,40.823,,,,
39.1658,3.887655,3.9027574,,,3.9377995,0.18791947,,40.163002,560.84503,-0.09135082,0.8194539
39.1668,,,,3.909,,,40.163002,,,,
39.1698,3.8868585,3.9032106,,,3.9377995,0.1901566,,40.012,561.10004,-0.09137574,0.8194539
39.1698,,,,3.909,,,40.012,,,,
39.1738,,,,3.909,,,40.012,,,,
39.1738,3.8861017,3.9035883,,,3.9377995,0.18791947,,40.012,560.76105,-0.09140065,0.8194539
39.1778,3.8853784,3.9038498,,,3.9377995,0.1901566,,40.267002,561.10004,-0.091425724,0.8194539
39.1778,,,,3.909,,,40.267002,,,,
39.1818,3.884684,3.9039822,,,3.9377995,0.1901566,,40.678,561.312,-0.09145107,0.8194539
39.1818,,,,3.909,,,40.678,,,,
39.1858,3.8840284,3.9041383,,,3.9377995,0.19101124,,40.458,561.185,-0.09147627,0.8194539
39.1858,,,,3.909,,,40.458,,,,
39.1898,3.8833966,3.904161,,,3.9377995,0.19239374,,40.974003,560.84503,-0.09150179,0.8194539
39.1898,,,,3.909,,,40.974003,,,,
39.1938,3.8827958,3.9041727,,,3.9377995,0.19239374,,41.008003,560.93005,-0.09152731,0.8194539
39.1938,,,,3.909,,,41.008003,,,,
39.1978,3.882223,3.904157,,,3.9377995,0.19239374,,41.13,561.143,-0.091552936,0.8194539
39.1978,,,,3.909,,,41.13,,,,
39.2018,3.881675,3.9041,,,3.9377995,0.18876405,,41.341003,561.10004,-0.091578685,0.8194539
39.2018,,,,3.909,,,41.341003,,,,
39.2058,3.8811607,3.9041286,,,3.9377995,0.19101124,,40.976,560.93005,-0.091604196,0.8194539
39.2058,,,,3.909,,,40.976,,,,
39.2098,3.8806756,3.904193,,,3.9377995,0.18651685,,40.781002,560.718,-0.09162958,0.8194539
39.2098,,,,3.909,,,40.781002,,,,
39.2148,,,,3.909,,,40.433002,,,,
39.2148,3.8802207,3.904319,,,3.9377995,0.19101124,,40.433002,560.888,-0.09165475,0.8194539
39.2178,3.8797996,3.9045563,,,3.9377995,0.19101124,,39.799004,561.05804,-0.091679536,0.8194539
39.2178,,,,3.909,,,39.799004,,,,
39.2218,3.8793879,3.9046133,,,3.9377995,0.19101124,,40.475002,561.39703,-0.091704756,0.8194539
39.2218,,,,3.909,,,40.475002,,,,
