time,CellVoltages.MinVoltage,ControlsOut.TS_current
15.3971,,37.866
15.4011,,37.626003
15.4051,,37.627003
15.4091,,37.683002
15.4131,,38.43
15.4171,,38.694
15.4211,,38.694
15.4251,,39.008003
15.4291,,39.123
15.4331,,39.24
15.4371,,39.620003
15.4411,,39.725002
15.4451,,39.831
15.4491,,40.045002
15.4531,,40.378002
15.4571,,40.418003
15.4611,,40.684002
15.4651,,40.736
15.4691,,40.993004
15.4731,,41.061
15.4771,,41.061
15.4811,,41.653004
15.4861,,41.774002
15.4891,,41.774002
15.4931,,42.304
15.4971,,42.049004
15.5011,,42.407
15.5051,,42.565002
15.5091,,42.659
15.5131,,42.659
15.5134,3.7951,
15.5171,,42.659
15.5211,,42.828003
15.5251,,43.355003
15.5291,,43.584003
15.5331,,43.929
15.5371,,44.006
15.5411,,44.177002
15.5451,,44.567
15.5491,,44.567
15.5531,,44.843002
15.5571,,44.923
15.5611,,45.383003
15.5651,,45.079002
15.5691,,45.418003
15.5731,,46.257004
15.5771,,46.872
15.5811,,46.796
15.5861,,46.83
15.5891,,47.318
15.5931,,48.000004
15.5971,,48.000004
15.6011,,49.340004
15.6051,,49.340004
15.6091,,51.528004
15.6131,,51.528004
15.6171,,52.481003
15.6211,,53.31
15.6251,,54.216003
15.6291,,55.438004
15.6331,,56.662003
15.6371,,57.233
15.6411,,55.872
15.6451,,53.979004
15.6491,,51.983
15.6531,,50.640003
15.6571,,50.045002
15.6611,,51.219
15.6651,,52.594
15.6691,,54.223003
15.6731,,54.223003
15.6771,,56.468002
15.6811,,59.085003
15.6861,,59.085003
15.6891,,59.085003
15.6931,,60.450005
15.6971,,60.88
15.7011,,61.056004
15.7051,,61.479004
15.7091,,61.49
15.712,3.7777,
15.7131,,61.49
15.7171,,61.49
15.7211,,62.509003
15.7251,,63.115
15.7291,,63.411003
15.7331,,63.398003
15.7371,,63.398003
15.7411,,63.432003
15.7451,,63.187004
15.7491,,62.866
15.7531,,62.74
15.7571,,62.338
15.7611,,62.007004
15.7651,,62.183002
15.7691,,62.539
15.7731,,62.935
15.7771,,62.892002
15.7811,,62.892002
15.7861,,63.565002
15.7891,,64.584
15.7931,,64.51
15.7971,,64.476006
15.8011,,64.845
15.8051,,65.264
15.8091,,65.264
15.8131,,65.269005
15.8171,,65.452
15.8211,,65.279
15.8251,,65.18201
15.8291,,64.511
15.8331,,64.003006
15.8371,,63.987003
15.8411,,63.733
15.8451,,63.421
15.8491,,63.421
15.8531,,63.532
15.8571,,63.891003
15.8611,,64.340004
15.8651,,64.275
15.8691,,64.275
15.8731,,65.273
15.8771,,66.115005
15.8811,,65.715004
15.8861,,65.715004
15.8891,,65.715004
15.8931,,67.172005
15.8971,,67.65401
15.9011,,68.764
15.9051,,68.764
15.9091,,68.108
15.9131,,68.090004
15.914,3.7542,
15.9171,,68.090004
15.9211,,68.231
15.9251,,67.65
15.9291,,66.756004
15.9331,,66.756004
15.9371,,67.318
15.9411,,66.778
15.9451,,67.254005
15.9491,,67.254005
15.9531,,67.686005
15.9571,,68.061005
15.9611,,68.66
15.9651,,68.945
15.9691,,69.87701
15.9731,,70.732
15.9771,,71.048004
15.9811,,71.54301
15.9861,,71.856
15.9891,,71.856
15.9931,,71.357
15.9971,,70.136
16.0011,,70.117004
16.0064,,69.207
16.0104,,69.207
16.0144,,68.282005
16.0184,,67.981
16.0224,,67.775
16.0264,,67.313
16.0304,,67.667
16.0344,,68.149
16.0384,,68.828
16.0424,,68.998
16.0464,,69.856
16.0504,,69.856
16.0544,,70.547005
16.0584,,71.109
16.0624,,71.494
16.0664,,71.482
16.0704,,71.581
16.0744,,70.953
16.0784,,70.523
16.0824,,70.453
16.0864,,70.453
16.0904,,70.453
16.0944,,70.43201
16.0984,,70.003006
16.1024,,70.199005
16.1064,,70.601006
16.1104,,71.383
16.1118,3.7542,
16.1144,,71.383
16.1184,,71.383
16.1224,,72.715004
16.1264,,73.29301
16.1304,,74.15
16.1344,,74.656006
16.1384,,75.51601
16.1424,,75.93
16.1464,,75.372
16.1504,,74.913
16.1544,,74.913
16.1584,,74.628006
16.1624,,74.08
16.1664,,73.481
16.1704,,73.311005
16.1744,,73.48
16.1784,,73.587006
16.1824,,73.574005
16.1874,,73.902
16.1904,,74.522
16.1944,,74.522
16.1984,,74.991005
16.2024,,76.689
16.2064,,77.038
16.2104,,77.923004
16.2144,,78.397
16.2184,,78.222
16.2224,,77.37701
16.2264,,77.37701
16.2304,,76.798004
16.2344,,76.509
16.2384,,75.373
16.2424,,74.741005
16.2464,,74.628006
16.2504,,73.772
16.2544,,73.772
16.2584,,74.353004
16.2624,,75.009
16.2664,,75.332
16.2704,,75.91901
16.2744,,76.663
16.2784,,76.48801
16.2824,,76.844
16.2874,,76.844
16.2904,,76.844
16.2944,,76.285
16.2984,,75.89001
16.3024,,75.86
16.3064,,74.825005
16.3104,,74.15
16.3138,3.738,
16.3144,,74.15
16.3184,,74.15
16.3224,,74.421005
16.3264,,74.662
16.3304,,74.662
16.3344,,75.496
16.3384,,75.73701
16.3424,,76.074005
16.3464,,76.94501
16.3504,,77.081
16.3544,,77.205
16.3584,,77.00201
16.3624,,76.102005
16.3664,,76.102005
16.3704,,75.659004
16.3744,,75.003006
16.3784,,74.315
16.3824,,74.315
16.3874,,73.569
16.3904,,74.056
16.3944,,74.36301
16.3984,,74.296005
16.4024,,74.786
16.4064,,75.359
16.4104,,75.359
16.4144,,75.819
16.4184,,76.394005
16.4224,,76.11301
16.4264,,76.961006
16.4304,,76.275
16.4344,,76.045006
16.4384,,76.04
16.4424,,76.04
16.4464,,75.337006
16.4504,,75.601006
16.4544,,75.30601
16.4584,,75.98
16.4624,,76.776
16.4664,,76.692
16.4704,,76.89101
16.4744,,76.892006
16.4784,,78.07201
16.4824,,78.07201
16.4874,,78.511
16.4904,,78.511
16.4944,,78.61201
16.4984,,77.310005
16.5024,,76.600006
16.5064,,76.73
16.5104,,75.747
16.5117,3.738,
16.5144,,75.747
16.5184,,75.747
16.5224,,73.402
16.5264,,73.80801
16.5304,,72.600006
16.5344,,72.58
16.5384,,72.58
16.5424,,72.703
16.5464,,73.388
16.5504,,74.105
16.5544,,74.43301
16.5584,,74.22401
16.5624,,73.08401
16.5664,,73.219
16.5704,,72.82101
16.5744,,72.338005
16.5784,,72.338005
16.5824,,72.011
16.5874,,71.694
16.5904,,71.170006
16.5944,,71.25201
16.5984,,71.312004
16.6024,,71.48801
16.6064,,71.48801
16.6104,,71.524
16.6144,,72.509
16.6184,,72.512
16.6224,,72.074005
16.6264,,72.16801
16.6304,,71.73701
16.6344,,71.177
16.6384,,70.84901
16.6424,,70.805
16.6464,,70.805
16.6504,,71.783005
16.6544,,71.783005
16.6584,,72.096
16.6624,,71.977005
16.6664,,71.658005
16.6704,,72.347
16.6734,,73.319
16.6784,,73.051
16.6824,,72.66801
16.6874,,72.66801
16.6904,,72.66801
16.6944,,68.339005
16.6984,,66.067
16.7024,,61.611004
16.7064,,54.665
16.7104,,52.600002
16.7123,3.7342,
16.7134,,52.600002
16.7184,,52.600002
16.7224,,34.332
16.7264,,34.332
16.7304,,33.483
16.7344,,28.443
16.7384,,24.52
16.7424,,23.03
16.7464,,20.477001
16.7504,,17.645
16.7544,,17.645
16.7584,,16.241001
16.7624,,15.654
16.7664,,14.541
16.7704,,13.18
16.7734,,12.226001
16.7784,,11.6710005
16.7824,,10.668
16.7874,,10.088
16.7904,,9.992001
16.7944,,9.526
16.7984,,9.526
16.8024,,9.562
16.8064,,9.161
16.8104,,8.17
16.8134,,6.0000005
16.8184,,3.6510003
16.8224,,0.395
16.8264,,-1.074
16.8304,,-1.5100001
16.8344,,-1.353
16.8384,,-1.1980001
16.8424,,-1.2600001
16.8464,,-1.222
16.8504,,-1.394
16.8544,,-1.401
16.8584,,-1.401
16.8624,,-4.0950003
16.8664,,-14.694
16.8704,,-14.694
16.8744,,-20.863
16.8784,,-25.959002
16.8814,,-31.134
16.8874,,-35.354
16.8904,,-35.354
16.8934,,-41.525
16.8984,,-45.183002
16.9024,,-45.927002
16.9064,,-45.617
16.9104,,-44.875004
16.9116,3.7474,
16.9134,,-44.875004
16.9184,,-44.875004
16.9214,,-45.384003
16.9264,,-45.384003
16.9304,,-45.319004
16.9344,,-44.757004
16.9384,,-44.829002
16.9424,,-44.687
16.9464,,-44.140003
16.9504,,-47.148003
16.9544,,-46.202003
16.9584,,-44.577003
16.9614,,-44.348003
16.9664,,-44.342003
16.9704,,-44.342003
16.9744,,-43.431004
16.9784,,-46.160004
16.9824,,-46.992
16.9874,,-48.294003
16.9904,,-49.414
16.9934,,-50.557003
16.9984,,-51.178
17.0014,,-51.665
17.0064,,-50.932003
17.0104,,-49.986004
17.0126,,-49.201004
17.0166,,-49.201004
17.0206,,-50.615
17.0246,,-48.862003
17.0286,,-48.681004
17.0316,,-50.233
17.0366,,-48.602
17.0406,,-50.272003
17.0446,,-50.272003
17.0486,,-51.159004
17.0516,,-48.438004
17.0566,,-46.640003
17.0596,,-44.089
17.0646,,-42.179
17.0686,,-38.850002
17.0726,,-34.642002
17.0766,,-29.506
17.0806,,-29.506
17.0846,,-21.918001
17.0886,,-21.918001
17.0926,,-13.669001
17.0966,,-11.09
17.0996,,-6.3880005
17.1046,,-4.4440002
17.1086,,-3.0790002
17.1116,,-3.0790002
17.1136,3.876,
17.1166,,-3.0790002
17.1206,,-2.288
17.1246,,-3.6050003
17.1286,,-4.972
17.1326,,-4.972
17.1366,,-5.701
17.1406,,-5.289
17.1446,,-5.6850004
17.1486,,-5.688
17.1516,,-5.8750005
17.1566,,-5.8300004
17.1606,,-5.7700005
17.1646,,-5.1990004
17.1686,,-3.8550003
17.1716,,-5.867
17.1766,,-5.965
17.1796,,-5.7380004
17.1856,,-5.8900003
17.1896,,-6.4220004
17.1926,,-5.999
17.1966,,-5.999
17.2006,,-5.6510005
17.2046,,-6.0740004
17.2086,,-5.6930003
17.2116,,-4.631
17.2166,,-3.8660002
17.2196,,-1.5860001
17.2246,,-0.18800001
17.2286,,1.215
17.2316,,2.6200001
17.2366,,5.189
